"No.","Time","Source","Destination","Protocol","Length","Info"
"1135","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=571037 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1136","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=572381 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1137","12.882146","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data, Application Data"
"1138","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=575069 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1139","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=576413 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1140","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=577757 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1141","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=579101 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1142","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=580445 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1143","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=581789 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1144","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=583133 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1145","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=584477 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1146","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=585821 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1147","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=587165 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1148","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=588509 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1149","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=589853 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1150","12.882146","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1151","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=592541 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1152","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=593885 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1153","12.882146","36.37.122.158","192.168.43.205","TLSv1.2","1398","[TCP Fast Retransmission] , Application Data"
"1154","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=595229 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1155","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=596573 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1156","12.882146","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=597917 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1157","12.882473","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#82] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=565661"
"1158","12.882566","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#83] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=567005"
"1159","12.882620","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#84] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=568349"
"1160","12.882673","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#85] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=569693"
"1161","12.882724","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#86] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=571037"
"1162","12.882776","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#87] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=572381"
"1163","12.882827","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#88] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=573725"
"1164","12.882877","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#89] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=575069"
"1165","12.882927","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#90] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=576413"
"1166","12.882977","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#91] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=577757"
"1167","12.883031","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#92] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=579101"
"1168","12.883082","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#93] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=580445"
"1169","12.883133","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#94] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=581789"
"1170","12.883184","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#95] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=583133"
"1171","12.883235","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#96] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=584477"
"1172","12.883286","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#97] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=585821"
"1173","12.883339","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#98] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=587165"
"1174","12.883389","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#99] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=588509"
"1175","12.883440","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#100] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=589853"
"1176","12.883491","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#101] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=591197"
"1177","12.883541","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#102] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=592541"
"1178","12.883592","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#103] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=593885"
"1179","12.883643","192.168.43.205","36.37.122.158","TCP","66","[TCP Dup ACK 967#104] 63120  >  8082 [ACK] Seq=1597 Ack=454109 Win=529408 Len=0 SLE=455453 SRE=595229"
"1180","12.883917","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=595229 Win=529408 Len=0"
"1181","12.884005","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=599261 Win=525312 Len=0"
"1182","12.885775","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=599261 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1183","12.885775","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=600605 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1184","12.885775","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=601949 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1185","12.886033","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=603293 Win=521472 Len=0"
"1186","12.887240","192.168.43.205","36.37.122.158","TCP","54","[TCP Window Update] 63120  >  8082 [ACK] Seq=1597 Ack=603293 Win=529408 Len=0"
"1187","12.897797","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=603293 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1188","12.897797","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=604637 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1189","12.897797","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=605981 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1190","12.897797","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1191","12.897797","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=608669 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1192","12.897797","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=610013 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1193","12.898197","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=611357 Win=529408 Len=0"
"1194","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=611357 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1195","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=612701 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1196","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=614045 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1197","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=615389 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1198","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [PSH, ACK] Seq=616733 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1199","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=618077 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1200","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=619421 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1201","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=620765 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1202","12.909106","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=622109 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1203","12.909776","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=623453 Win=529408 Len=0"
"1204","12.911971","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1205","12.911971","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=624797 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1206","12.911971","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=626141 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1207","12.911971","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=627485 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1208","12.912328","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=628829 Win=529408 Len=0"
"1209","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=628829 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1210","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=630173 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1211","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=631517 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1212","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=632861 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1213","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=634205 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1214","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=635549 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1215","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=636893 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1216","12.913886","36.37.122.158","192.168.43.205","TCP","1398","8082  >  63120 [ACK] Seq=638237 Ack=1597 Win=30464 Len=1344 [TCP segment of a reassembled PDU]"
"1217","12.914412","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=639581 Win=529408 Len=0"
"1218","12.917816","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1219","12.917816","36.37.122.158","192.168.43.205","TLSv1.2","1398","Application Data [TCP segment of a reassembled PDU]"
"1220","12.917816","36.37.122.158","192.168.43.205","TLSv1.2","826","Application Data"
"1221","12.918239","192.168.43.205","36.37.122.158","TCP","54","63120  >  8082 [ACK] Seq=1597 Ack=643041 Win=529408 Len=0"
"1222","12.982901","192.168.43.205","13.33.33.114","SSL","78","Continuation Data"
"1223","12.983072","192.168.43.205","13.33.33.114","TCP","54","63047  >  443 [FIN, ACK] Seq=26 Ack=1 Win=257 Len=0"
"1224","13.039866","13.33.33.114","192.168.43.205","TCP","54","443  >  63047 [ACK] Seq=1 Ack=26 Win=133 Len=0"
"1225","13.040132","13.33.33.114","192.168.43.205","TCP","54","443  >  63047 [FIN, ACK] Seq=1 Ack=27 Win=133 Len=0"
"1226","13.040711","192.168.43.205","13.33.33.114","TCP","54","63047  >  443 [ACK] Seq=27 Ack=2 Win=257 Len=0"
"1227","13.984709","192.168.43.205","13.33.33.114","SSL","78","Continuation Data"
"1228","13.984873","192.168.43.205","13.33.33.114","TCP","54","63049  >  443 [FIN, ACK] Seq=26 Ack=1 Win=257 Len=0"
"1229","14.042104","13.33.33.114","192.168.43.205","TCP","54","443  >  63049 [ACK] Seq=1 Ack=26 Win=133 Len=0"
"1230","14.042494","13.33.33.114","192.168.43.205","TCP","54","443  >  63049 [FIN, ACK] Seq=1 Ack=27 Win=133 Len=0"
"1231","14.043141","192.168.43.205","13.33.33.114","TCP","54","63049  >  443 [ACK] Seq=27 Ack=2 Win=257 Len=0"
"1232","14.513899","192.168.43.205","117.18.237.29","TCP","55","[TCP Keep-Alive] 63052  >  80 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"1233","14.569452","117.18.237.29","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63052 [ACK] Seq=1 Ack=2 Win=143 Len=0 SLE=1 SRE=2"
"1234","15.663350","192.168.43.205","34.117.237.239","TLSv1.2","93","Application Data"
"1235","15.710962","34.117.237.239","192.168.43.205","TLSv1.2","93","Application Data"
"1236","15.753701","192.168.43.205","34.117.237.239","TCP","54","63044  >  443 [ACK] Seq=40 Ack=40 Win=253 Len=0"
"1237","16.039864","192.168.43.205","142.251.10.93","TCP","1398","63115  >  443 [ACK] Seq=9002 Ack=673 Win=254 Len=1344 [TCP segment of a reassembled PDU]"
"1238","16.039864","192.168.43.205","142.251.10.93","TLSv1.2","624","Application Data, Application Data"
"1239","16.113754","142.251.10.93","192.168.43.205","TCP","54","443  >  63115 [ACK] Seq=673 Ack=10346 Win=375 Len=0"
"1240","16.113754","142.251.10.93","192.168.43.205","TCP","54","443  >  63115 [ACK] Seq=673 Ack=10916 Win=386 Len=0"
"1241","16.120640","142.251.10.93","192.168.43.205","TLSv1.2","441","Application Data"
"1242","16.120901","142.251.10.93","192.168.43.205","TLSv1.2","147","Application Data, Application Data"
"1243","16.120901","142.251.10.93","192.168.43.205","TLSv1.2","93","Application Data"
"1244","16.121166","192.168.43.205","142.251.10.93","TCP","54","63115  >  443 [ACK] Seq=10916 Ack=1192 Win=252 Len=0"
"1245","16.122301","192.168.43.205","142.251.10.93","TLSv1.2","93","Application Data"
"1246","16.185679","142.251.10.93","192.168.43.205","TCP","54","443  >  63115 [ACK] Seq=1192 Ack=10955 Win=386 Len=0"
"1247","17.689709","192.168.43.205","114.4.168.141","TCP","55","[TCP Keep-Alive] 63082  >  80 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1248","17.689709","192.168.43.205","114.4.168.141","TCP","55","[TCP Keep-Alive] 63050  >  80 [ACK] Seq=1 Ack=1 Win=257 Len=1"
"1249","17.697652","192.168.43.205","34.107.221.82","TCP","55","[TCP Keep-Alive] 63043  >  80 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"1250","17.701645","192.168.43.205","34.107.221.82","TCP","55","[TCP Keep-Alive] 63048  >  80 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"1251","17.798694","114.4.168.141","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63050 [ACK] Seq=1 Ack=2 Win=245 Len=0 SLE=1 SRE=2"
"1252","17.798964","114.4.168.141","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63082 [ACK] Seq=1 Ack=2 Win=237 Len=0 SLE=1 SRE=2"
"1253","17.809760","34.107.221.82","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63043 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"1254","17.826413","34.107.221.82","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63048 [ACK] Seq=1 Ack=2 Win=265 Len=0 SLE=1 SRE=2"
"1255","18.493699","192.168.43.205","104.18.31.182","TCP","55","[TCP Keep-Alive] 63090  >  80 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1256","18.494008","192.168.43.205","104.18.31.182","TCP","55","[TCP Keep-Alive] 63092  >  80 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1257","18.550028","104.18.31.182","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63092 [ACK] Seq=1 Ack=2 Win=67 Len=0 SLE=1 SRE=2"
"1258","18.550298","104.18.31.182","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63090 [ACK] Seq=1 Ack=2 Win=67 Len=0 SLE=1 SRE=2"
"1259","18.585631","192.168.43.205","104.18.31.182","TCP","55","[TCP Keep-Alive] 63089  >  80 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1260","18.585631","192.168.43.205","104.18.31.182","TCP","55","[TCP Keep-Alive] 63091  >  80 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1261","18.633637","192.168.43.205","104.18.31.182","TCP","55","[TCP Keep-Alive] 63088  >  80 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1262","18.640101","104.18.31.182","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63089 [ACK] Seq=1 Ack=2 Win=67 Len=0 SLE=1 SRE=2"
"1263","18.640357","104.18.31.182","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63091 [ACK] Seq=1 Ack=2 Win=67 Len=0 SLE=1 SRE=2"
"1264","18.689373","104.18.31.182","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63088 [ACK] Seq=1 Ack=2 Win=67 Len=0 SLE=1 SRE=2"
"1265","18.803404","192.168.43.205","20.198.162.76","TLSv1.2","157","Application Data"
"1266","18.866872","20.198.162.76","192.168.43.205","TLSv1.2","227","Application Data"
"1267","18.909403","192.168.43.205","20.198.162.76","TCP","54","62607  >  443 [ACK] Seq=104 Ack=174 Win=253 Len=0"
"1268","21.349383","192.168.43.205","142.250.4.94","TCP","55","[TCP Keep-Alive] 63101  >  80 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"1269","21.349383","192.168.43.205","142.250.4.94","TCP","55","[TCP Keep-Alive] 63073  >  80 [ACK] Seq=1 Ack=1 Win=254 Len=1"
"1270","21.440222","142.250.4.94","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63101 [ACK] Seq=1 Ack=2 Win=261 Len=0 SLE=1 SRE=2"
"1271","21.440495","142.250.4.94","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 80  >  63073 [ACK] Seq=1 Ack=2 Win=286 Len=0 SLE=1 SRE=2"
"1272","22.765505","192.168.43.205","36.37.122.158","TCP","55","[TCP Keep-Alive] 63121  >  8082 [ACK] Seq=1585 Ack=255823 Win=529408 Len=1"
"1273","22.921270","192.168.43.205","36.37.122.158","TCP","55","[TCP Keep-Alive] 63120  >  8082 [ACK] Seq=1596 Ack=643041 Win=529408 Len=1"
"1274","23.193204","36.37.122.158","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 8082  >  63120 [ACK] Seq=643041 Ack=1597 Win=30464 Len=0 SLE=1596 SRE=1597"
"1275","23.193204","36.37.122.158","192.168.43.205","TCP","66","[TCP Keep-Alive ACK] 8082  >  63121 [ACK] Seq=255823 Ack=1586 Win=30464 Len=0 SLE=1585 SRE=1586"
"1276","23.848508","86:6f:ce:0e:20:db","HonHaiPr_3a:69:2b","ARP","42","Who has 192.168.43.205? Tell 192.168.43.1"
"1277","23.848595","HonHaiPr_3a:69:2b","86:6f:ce:0e:20:db","ARP","42","192.168.43.205 is at 18:f4:6a:3a:69:2b"
"1278","24.573132","192.168.43.205","117.18.237.29","TCP","55","[TCP Keep-Alive] 63052  >  80 [ACK] Seq=1 Ack=1 Win=254 Len=1"
